ID;Nombre;ID regra de impuestos;Precio impuestos incluidos;En oferta;Valor del descuento;Porcentaje de descuento;Descuento desde fecha;Descuento hasta fecha;Referencia Nº;Referencia Nº Proveedor;Precio impuestos excluidos;Marca;EAN13;UPC;Ecotasa;Anchura;Altura;Profundidad;Peso;Plazo de entrega con stock;Plazo de entrega sin stock;Cantidad;Cantidad minima;Nivel de stock bajo;Enviame un correo cuando stock bajo;Visible;Costo adicional de envio;Unidad precio;Precio unitario;Resumen;Descripcion larga;Etiquetas;Meta-titulo;meta-keywords;meta-descripcion;url-reescrita;etiqueta con stock;etiqueta en espera;disponible pedidos;fecha disponible;fecha creacion;mostrar precio;URL's de las imágenes;Texto alternativo;Elimine las imagenes existentes;Caracteristicas;Solo disponible por internet;
;Batidora comercial Kitchenaid 5ksm7990xesm plata 6.9l;1;6673000;;;;;;GBK-7990XESM;;;KITCHENAID;5413184160142;;;35,00;51,00;44,00;31,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBK-7990XESM.jpg;;;;;
;Batidora Kitchenaid artisan 5ksm150psega verde manzana 4.8l;1;3113000;;;;;;GBK-150PSEGA;;;KITCHENAID;5413184104498;;;29,00;43,00;32,00;9,98;;;;;;;;;;;VELOCIDAD, 58 A 220 RPMCAPACIDAD, 5QT. (4.8 LITROS)VELOCIDADES, 10CONSUMO, 325 WATTSDISEñO, CABEZAL REBATIBLEPESO, 12 KG.ACCESORIOS, BATIDOR ALAMBRE BATIDOR PLANO LIRAGANCHO AMASADORBOWL ACERO INOX CON MANGO ERGONóMICOPROTECTOR ANTI SALPICADURAS;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBK-150PSEGA-N.JPG;;;;;
;Batidora facilita Arno sx16 3 veloc negro 220v;1;250000;;;;;;EDABSX16;;;ARNO;7895500721028;;;31,80;22,80;24,30;4,40;;;;;;;;;;;SOPORTE PARA GUARDAR LOS BATIDORES. * BOWL CON GRAN CAPACIDAD DE 4 LITROS * 2 EN 1, SE PUEDE UTILIZAR EN LA MANO O EN LA BASE. * VERSIóN CON BOWL ADICIONAL, VIENE CON 2 BOWLS DE 4 LITROS.  * 3 VELOCIDADES + FUNCIóN PULSAR. * EJECT PARA FACILITAR LA EXTRACCIóN DE LOS BATIDORES.;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDABSX16.jpg;;;;;
;Batidora Kitchenaid artisan 5ksm150psbgp lila 4.8l;1;3184000;;;;;;GBK-150PSBGP;;;KITCHENAID;;;;28,00;41,00;40,00;11,48;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBK-150PSBGP-N.jpg;;;;;
;Batidora industrial Tokyo industrial mod b20 cap 20lts amasado 6kg 0.75kw 220v;1;4307000;;;;;;GBITI-B20;;;TOKYO INDUSTRIAL;693239881919;;;52,00;86,50;60,00;67,47;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/O&http://181.40.23.235:8099/files/imagenes/productos/\APLIC\IMAGENES\manuales\explod_view\GBITI-B20.pdf;;;;;
;Batidora Kitchenaid artisan 5ksm150psepk pink 4.8l;1;3184000;;;;;;GBK-5KSMPK;;;KITCHENAID;5413184104344;;;29,00;43,00;32,00;11,30;;;;;;;;;;;VELOCIDAD, 58 A 220 RPMCAPACIDAD, 5QT. (4.8 LITROS)VELOCIDADES, 10CONSUMO, 325 WATTSDISEñO, CABEZAL REBATIBLEPESO, 12 KG.ACCESORIOS, BATIDOR ALAMBRE BATIDOR PLANO LIRAGANCHO AMASADORBOWL ACERO INOX CON MANGO ERGONóMICOPROTECTOR ANTI SALPICADURAS;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBK-5KSMPK-N.JPG;;;;;
;Batidora Kitchenaid artisan 5ksm150pseri fucsia 4.8l;1;3184000;;;;;;GBK-5KSMRI;;;KITCHENAID;5413184104788;;;22,10;35,30;35,80;11,30;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBK-5KSMRI.jpg;;;;;
;Batidora Kitchenaid artisan 5ksm150pseob onyx black 4.8l;1;3184000;;;;;;GBK-5KSMOB;;;KITCHENAID;5413184104177;;;29,00;43,00;32,00;12,40;;;;;;;;;;;VELOCIDAD, 58 A 220 RPMCAPACIDAD, 5QT. (4.8 LITROS)VELOCIDADES, 10CONSUMO, 325 WATTSDISEñO, CABEZAL REBATIBLEPESO, 12 KG.ACCESORIOS, BATIDOR ALAMBRE BATIDOR PLANO LIRAGANCHO AMASADORBOWL ACERO INOX CON MANGO ERGONóMICOPROTECTOR ANTI SALPICADURAS;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBK-5KSMOB.jpg;;;;;
;Batidora Kitchenaid artisan 5ksm175psecp cobre 4.8l;1;3184000;;;;;;GBK5KSM175PSECP;;;KITCHENAID;;;;36,20;22,20;34,30;12,40;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBK5KSM175PSECP-N.jpg;;;;;
;Batidora Kitchenaid artisan 5ksm175psept pistacho 4.8l;1;3184000;;;;;;GBK5KSM175PSEPT;;;KITCHENAID;5413184200718;;;36,20;22,20;34,30;12,40;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBK5KSM175PSEPT-N.jpg;;;;;
;Batidora Kitchenaid bowl lift 5kpm5ewh blanco 4.8l;1;3939000;;;;;;GBK5KPM5WH;;;KITCHENAID;;;;26,44;41,17;33,85;12,70;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBK5KPM5WH.jpg;;;;;
;Batidora Kitchenaid artisan 5ksm150psewh blanco 4.8l;1;3184000;;;;;;GBK-5KSMWH;;;KITCHENAID;5413184104108;;;29,00;43,00;32,00;11,30;;;;;;;;;;;VELOCIDAD, 58 A 220 RPMCAPACIDAD, 5QT. (4.8 LITROS)VELOCIDADES, 10CONSUMO, 325 WATTSDISEñO, CABEZAL REBATIBLEPESO, 12 KG.ACCESORIOS, BATIDOR ALAMBRE BATIDOR PLANO LIRAGANCHO AMASADORBOWL ACERO INOX CON MANGO ERGONóMICOPROTECTOR ANTI SALPICADURAS;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBK-5KSMWH-N.JPG;;;;;
;Batidora Kitchenaid artisan ksm180rpemb 100 años bowl acero 4.8 lts;1;3321000;;;;;;GBKSM180RPEMB;;;KITCHENAID;883049483634;;;36,20;22,20;34,30;124,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBKSM180RPEMB-N.jpg;;;;;
;Batidora Kitchenaid mini artisan 5ksm3311xefg gris mate 3.3l;1;2594000;;;;;;GBK-3311XEFG;;;KITCHENAID;5413184102869;;;19,80;31,20;31,20;8,30;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBK-3311XEFG-N.jpg;;;;;
;Batidora Kitchenaid de mano 5khm9212eer empire red 9vel;1;1027000;;;;;;GBKHM9212EER;;;KITCHENAID;5413184160326;;;29,00;49,00;42,00;14,92;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBKHM9212EER.jpg;;;;;
;Batidora Kitchenaid mini artisan 5ksm3311xegu pink 3.3l;1;2594000;;;;;;GBK-3311XEGU;;;KITCHENAID;5413184102883;;;26,20;38,40;40,60;10,21;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBK-3311XEGU-N.jpg;;;;;
;Batidora Kitchenaid mini artisan 5ksm3311xeht rojo picante 3.3l;1;2594000;;;;;;GBK-3311XEHT;;;KITCHENAID;5413184102906;;;19,80;31,20;31,20;8,30;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBK-3311XEHT-N.jpg;;;;;
;Batidora planetaria deluxe inox sx71 negra 4l;1;1001000;;;;;;EDABPDSX71;;;ARNO;7895500742986;;;24,20;34,30;37,20;35,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDABPDSX71.jpg;;;;;
;Batidora Kitchenaid mini artisan 5ksm3311xehw  verde manzana 3.3l;1;2594000;;;;;;GBK-3311XEHW;;;KITCHENAID;5413184102920;;;41,30;40,60;26,90;11,28;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBK-3311XEHW-N.jpg;;;;;
;Batidora Metvisa milk shake 220v 50hz nro 17/21;1;652000;;;;;;GBM-BMK;;;METVISA;7899511901066;;;18,50;51,00;22,00;5,19;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBM-BMK.jpg;;;;;
;Batidora mecanica Metvisa bam-12 220v ñ hp inox;1;4670000;;;;;;GBM-BAM12;;;METVISA;7899511904005;;;48,00;66,00;71,00;56,23;;;;;;;;;;;BATIDORA MECANICA METVISA MODELO, BAM12IDEAL PARA MEZCLAR ASAS DE CONFITERIA Y PANADERIA EN GRAL.ESTRUCTURA EN ACERO INOXELECTRICA , 220VSISTEMA DE SEGURIDADCAPACIDAD, 12 LTS;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBM-BAM12.jpg;;;;;
;Batidora planetaria Skymsen negra mod bps-06 6lts 500w 220v/50hz;1;4554000;;;;;;GBMS-BPS06BLK;;;SKYMSEN;;;;44,00;29,00;47,00;14,99;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBMS-BPS06BLK.jpg;;;;;
;Batidora planetaria Skymsen roja mod bps-06 6lts 500w 220v/50hz;1;4554000;;;;;;GBMS-BPS06RED;;;SKYMSEN;7895707671973;;;44,00;29,00;47,00;14,99;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBMS-BPS06RED.jpg;;;;;
;Batidora planetaria Skymsen mod bps-06 6lts 500w 220v/50hz;1;4463000;;;;;;GBMVS-BPS06;;;SKYMSEN;7895707641778;;;44,00;29,00;47,00;17,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBMVS-BPS06.jpg;;;;;
;Batidora Tokyo batimax blanca 5 velocidades 1 bowl inox 3 lts 220v/50hz;1;192000;;;;;;EDTBMAX5;;;TOKYO;7841175012992;;;21,00;25,00;29,70;3,90;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTBMAX5-N.jpg;;;;;
;Batidora Tokyo batisan negra 5 velocidades 1 bowl inox 3 lts 220v/50hz;1;192000;;;;;;EDTBSAN5;;;TOKYO;7841175013005;;;21,00;25,00;29,70;3,90;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTBSAN5-N.jpg;;;;;
;Bebedero Tokyo de pie agua fria/caliente tok1091p;1;758000;;;;;;EDTBTOK1091P;;;TOKYO;7841175006306;;;33,00;87,00;33,00;23,69;;;;;;;;;;;BEBEDERO DE PIE ;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTBTOK1091P.jpg;;;;;
;Baño maria tokyo ind. 1/2 x 4 lr-bm-4b(ce) 220v/50hz;1;1795000;;;;;;GBTT-LR-BM-4B(CE);;;TOKYO INDUSTRIAL;6932398818322;;;35,00;34,00;118,50;35,25;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBTT-LR-BM-4B(CE).jpg;;;;;
;Baño maria modular a gas linea maxi c/base;1;935000;;;;;;GBMMMB;;;VENANCIO;;;;76,50;50,00;125,00;119,53;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBMMMB.jpg;;;;;
;Bebedero Tokyo de pie c/refrigerador agua fria/caliente tok208pr;1;1058000;;;;;;EDTBTOK208PR;;;TOKYO;7841175006205;;;37,00;96,50;37,50;33,47;;;;;;;;;;;BEBEDERO DE PIE;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTBTOK208PR.JPG;;;;;
;Bebedero Tokyo frio caliente tokbe801m blanco- de mesa 500w 220-240v/50hz;1;715000;;;;;;EDTBTOKBE801M;;;TOKYO;7841175004232;;;39,00;57,00;37,00;20,56;;;;;;;;;;;BEBEDERO DE PIE  ;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTBTOKBE801M.JPG;;;;;
;Bebedero Tokyo tokbe1634s c/deposito p/bidon frio caliente 520w 220v 50hz;1;1235000;;;;;;EDTMTOKBE1634S;;;TOKYO;7841175013302;;;38,60;116,50;35,80;40,25;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTMTOKBE1634S-N.jpg;;;;;
;Bebedero Tokyo tokbe34s c/deposito p/bidon frio caliente 520w 220v 50hz;1;1235000;;;;;;EDTBTOKBE34S;;;TOKYO;7841175010301;;;35,80;38,60;116,50;40,25;;;;;;;;;;;PARA USO CON BIDóN INVERTIDO, FRíO TROPICALIZADO, OPCIONES DE AGUA CALIENTE, TEMPLADA Y FRíA;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTBTOKBE34S-N.jpg;;;;;
;Bicicleta eliptica magnetica Sportop mdl e7000p plus;1;2947000;;;;;;GIMSPTE7000P;;;SPORTOP;;;;43,00;62,00;127,00;84,65;;;;;;;;;;;ESTRUCTURA METáLICA DE ALTARESISTENCIA, ACERO INOXIDABLE,3 POSICIONES DE PEDAL Y 4POSICIONES DE BRAZOS QUEAUMENTA LA PERFORMANCE DELUSO.DISCO DE INERCIA 10 KGS.PRODUCTO MONTADO 1150 X 515 X 1560 MM.PESO BRUTO 75.8 KGS.PESO MáXIMO DEL USUARIO 150 KGS.;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GIMSPTE7000P-N.jpg;;;;;
;Bicicleta estatica Evolution b802 120kg disco 4kg;1;1005000;;;;;;GIMEVB802;;;EVOLUTION;7841175013180;;;25,00;56,00;64,00;22,40;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GIMEVB802-N.jpg;;;;;
;Bicicleta ergometrica magnetica Sportop mdl b870p plus;1;2075000;;;;;;GIMSPTB870P;;;SPORTOP;GIMSPTB870P-N;;;36,00;64,00;94,00;54,14;;;;;;;;;;;16 NIVELES DE INTENSIDAD,PROGRAMA WATT CON 12 PERFILESDE USUARIOS, PROGRAMA HRC YRECOVERY, BOTóN PARA CAMBIORáPIDO DE VELOCIDADDISCO DE INERCIA 9 KGS.EL ASIENTO SE PUEDE AJUSTAR HACIA ADELANTE OHACIA ATRáS PARA MAYOR COMODIDAD.PRODUCTO MONTADO 1100 X 600 X 1300 MM.PESO BRUTO 35.5 KGS.PESO MáXIMO USUARIO 150 KGS;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GIMSPTB870P-N.jpg;;;;;
;Bicicleta horizontal magnetica Sportop mdl rb300;1;3670000;;;;;;GIMSPTRB300;;;SPORTOP;0;;;32,00;74,00;132,00;78,14;;;;;;;;;;;BICICLETA HORIZONTAL, USOCOMERCIAL, ASIENTO CONREGULACIóN DE LA DISTANCIAY ALTURA EN 9 POSICIONES, SEADECUA A CUALQUIER TAMAñO DEPERSONA.DISCO DE INERCIA 9 KGS.2 TONOS DE ILUMINACIóN.FUNCIóN DE AJUSTE AUTOMáTICO DE INTENSIDADPRODUCTO MONTADO 1260 X 710 X 1095 MM.PESO BRUTO 61.5 KGS.PESO MáXIMO DEL USUARIO 150 KGS.;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GIMSPTRB300-N.jpg;;;;;
;Bicicleta spinning semi profesional Evolution sp2600 130kg disco 18kg;1;1892000;;;;;;GIMEVSP2600;;;EVOLUTION;7841175010011;;;86,50;23,00;108,00;53,72;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GIMEVSP2600.jpg;;;;;
;Bomba de calor p/ piscina Rheem m3356 3.4kw 220v/50hz;1;24259000;;;;;;EDRHBM3356;;;RHEEM;;;;85,00;89,00;84,00;158,87;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDRHBM3356.jpg;;;;;
;Boombox portatil Tokyo mod bb89una naranja am/fm c/usb port mp3;1;612000;;;;;;ELTBB89UNA;;;TOKYO;7841175006694;;;55,00;27,90;30,00;11,51;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/ELTBB89UNA.jpg;;;;;
;Bordeadora Trapp master 1000 plus 1000w s/ ruedas;1;284000;;;;;;EDPBM1000P;;;TRAPP;7896260221612;;;24,00;12,00;122,00;8,78;;;;;;;;;;;IDEAL PARA JARDINES RESIDENCIALES, 1000W 25CM DE CORTE, ACABADOS EN JARDINES EN AREAS HASTA 50M2;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDPBM1000P.jpg;;;;;
;Boombox portatil Tokyo mod bb89az azul am/fm c/usb port mp3;1;612000;;;;;;ELTBB89UAZ;;;TOKYO;7841175006700;;;55,00;27,90;30,00;11,51;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/ELTBB89UAZ.jpg;;;;;
;Bordeadora Trapp master 800 plus 800w s/ ruedas;1;249000;;;;;;EDPBM800P;;;TRAPP;7896260221629;;;24,00;12,00;122,00;8,78;;;;;;;;;;;IDEAL PARA JARDINES RESIDENCIALES, 800W 25CM DE CORTE, ACABADOS EN JARDINES EN AREAS HASTA 50M2;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDPBM800P.jpg;;;;;
;Buffet termico p/salsas Venancio eachc  3 bachas term/10 bachas refrig;1;3646000;;;;;;GBV-EACHC;;;VENANCIO;0789395601763;;;77,00;47,00;137,00;123,95;;;;;;;;;;;BUFFET AUTOSERVICIO COMBINADO. 10 CUBAS PEQUEñAS PARA SALSAS REFRIGERADAS CON HIELO X. 2 BANDEJA GN 1/2 DE 4.5 LTS.CON BANDEJAS Y TAPAS EN ACERO INOXIDABLE. TERMOSTATO REGULABLE DE 10 A 80ºC. ILUMINACIóN POR FOCO.;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBV-EACHC.jpg;;;;;
;Buffet termico Venancio cromado mod ea10tc 220v 10bandejas;1;4405000;;;;;;GBVEA10TC-NV;;;VENANCIO;;;;77,50;38,00;187,00;137,68;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBVEA10TC-NV.jpg;;;;;
;Bordeadora Trapp turbo master 1800w c/ ruedas;1;373000;;;;;;EDPBTM1800;;;TRAPP;7899812222693;;;22,50;13,15;36,00;43,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDPBTM1800.jpg;;;;;
;Bordeadora Trapp master at-1500 1500w s/ ruedas;1;311000;;;;;;EDPBMAT1500;;;TRAPP;7899812222686;;;26,00;12,45;13,50;326,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDPBMAT1500.jpeg;;;;;
;Bordeadora Trapp turbo master 1500w c/ ruedas;1;364000;;;;;;EDPBTM1500;;;TRAPP;7899812205146;;;22,00;35,00;131,00;25,22;;;;;;;;;;;BORDEADORA TRAPP TURBO MASTER 1500W, 29CM DE CORTE, IDEAL PARA AREAS DE HASTA 100M2, ;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDPBTM1500.jpg;;;;;
;Buffet termico Venancio mod ea4tc cromado 4bandejas 220v 50hz;1;2761000;;;;;;GBVEA4TC-NV;;;VENANCIO;7893956011847;;;38,50;76,00;135,00;98,75;;;;;;;;;;;BUFFET TERMICO LINEA TERMOS.CAPACIDAD,4 BANDEJAS 1/2 DE 6,5 LITROS.ESTRUCTURA CROMADA.ILUMINACIÒN FLUORESCENTE CON TUBO DE 40W.TERMOSTATO.LLAVE LIGA/DESLIGA;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBVEA4TC-NV.jpg;;;;;
;Cabo prolongador Trapppara linea roja  fj 1009;1;12000;;;;;;EDPFJ1009;;;TRAPP;7896260201294;;;3,00;3,00;74,00;0,17;;;;;;;;;;;EXTIENDA EL CABLE DE LAS HERRAMIENTAS.;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDPFJ1009.jpg;;;;;
;Buffet termico Venancio mod ea8tc cromado 8bandejas 220v 50hz;1;3788000;;;;;;GBVEA8TC-NV;;;VENANCIO;7893956012189;;;77,50;48,00;150,00;139,50;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBVEA8TC-NV.jpg;;;;;
;Buffet termico Venancio mod ea6m 220v 50hz;1;3581000;;;;;;GBTVEA6M;;;VENANCIO;7893956012769;;;75,00;52,00;115,00;112,13;;;;;;;;;;;BUFFET TERMICO. UTILIZACIòN, EXHIBICIòN DE PASTAS Y COMIDAS EN GENERAL. ESTRUCTURA TUBULAR CROMADA. 6 BANDEJAS 1/2 DE 6,5 LITROS. SISTEMA DE POSAPLATOS, TAMBIEN UTILIZABLE COMO TAPA PARA BANDEJAS. COBERTURA EN VIDRIO DE 5MM QUE AUMENTA LA VISIBILIDAD Y LA HIGIENE. CUERPO Y BAñO MARIA EN ACERO INOX. TERMOSTATO;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBTVEA6M.jpg;;;;;
;Buffet termico Venancio mod ea8p 8bandejas 1/1;1;6778000;;;;;;GBT-EA8P;;;VENANCIO;7893956013018;;;92,00;88,00;242,00;489,81;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBT-EA8P.jpg;;;;;
;Cafetera dolce gusto Moulinex  drop silver  pv350b58 + adaptador;1;1198000;;;;;;EDXCDGDS;;;MOULINEX;3016661145865;;;27,50;38,00;31,00;8,10;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDXCDGDS.jpg;;;;;
;Cafetera Arno subito 2/ 20 a 35 tazas 900w cfs2;1;243000;;;;;;EDACFS2;;;ARNO;3045386376810;;;25,60;34,50;22,20;4,90;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDACFS2-N.jpg;;;;;
;Cafetera dolce gusto Moulinex genio titanium automatica + adaptador;1;1115000;;;;;;EDXCDGKP16;;;MOULINEX;3016661143779;;;21,00;38,00;39,00;7,78;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDXCDGKP16.jpg;;;;;
;Buffet Venancio mod ea6rim aquec alim cromado c/motor 06rim reflex;1;5829000;;;;;;GBV6RIMR;;;VENANCIO;;;;121,00;90,00;78,00;212,36;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBV6RIMR.jpg;;;;;
;Cafetera dolce gusto Moulinex mod mini me roja + adaptador;1;923000;;;;;;EDXCDGMINIR;;;MOULINEX;3016661143755;;;37,50;19,40;41,00;7,46;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDXCDGMINIR-N.jpg;;;;;
;Cafetera dolce gusto Moulinex mod mini me negra + adaptador;1;923000;;;;;;EDXCDGMININ;;;MOULINEX;3016661143748;;;19,40;37,50;30,50;5,55;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDXCDGMININ.jpg;;;;;
;Cafetera Kitchenaid artesanal 5kcm0802ecu plata 8 tazas;1;1660000;;;;;;GCKCM0802ECU;;;KITCHENAID;5413184151775;;;27,18;43,43;33,53;9,89;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCKCM0802ECU.jpg;;;;;
;Cafetera Kitchenaid artesanal 5kcm0802eob negro 8 tazas;1;1660000;;;;;;GCKCM0802EOB;;;KITCHENAID;5413184151737;;;35,00;46,00;54,00;21,74;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCKCM0802EOB.jpg;;;;;
;Cafetera Kitchenaid artesanal 5kcm0802ecu plata 8 tazas;1;1660000;;;;;;GCKCM0802ECU;;;KITCHENAID;5413184151775;;;27,18;43,43;33,53;9,89;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCKCM0802ECU.jpg;;;;;
;Cafetera Kitchenaid artesanal 5kcm0802eer roja 8 tazas;1;1660000;;;;;;GCKCM0802EER;;;KITCHENAID;5413184151713;;;26,50;44,00;32,50;9,47;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCKCM0802EER.jpg;;;;;
;Cafetera Kitchenaid artesanal 5kcm0802eob negro 8 tazas;1;1660000;;;;;;GCKCM0802EOB;;;KITCHENAID;5413184151737;;;27,18;43,43;33,53;9,89;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCKCM0802EOB.jpg;;;;;
;Cafetera Krups espresso automatica espresseria cappuccino ea8250 1450 w 1.8 lts;1;3944000;;;;;;EDKCEA8250;;;KRUPS;010942208570;;;51,20;30,20;39,50;15,27;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDKCEA8250.jpg;;;;;
;Cafetera Krups calvi xp341 espresso compacta 1450 w 1l corte automatico;1;1193000;;;;;;EDKCEAXP341;;;KRUPS;0010942216636;;;36,80;19,80;35,10;209,50;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDKCEAXP341-N.jpg;;;;;
;Cafetera Moulinex mod fg381a10 soleil;1;347000;;;;;;EDXCFG381A10;;;MOULINEX;3045386380091;;;23,80;35,40;24,00;5,06;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDXCFG381A10-N.jpg;;;;;
;Cafetera Moulinex dolce gusto movenza  pv60 + adaptador;1;1557000;;;;;;EDXCDGPV60;;;MOULINEX;3016661149788;;;21,50;25,10;45,00;6,07;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDXCDGPV60-N.jpg;;;;;
;Cafetera Krups espresso automatica roma ea8108 1450 w 1.8 lts;1;2926000;;;;;;EDKCEA810870;;;KRUPS;010942215714;;;39,50;50,50;39,00;19,45;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDKCEA810870.jpg;;;;;
;Cafetera Tokyo mod kafe 15 550w 220v/50hz;1;116000;;;;;;EDTC19998;;;TOKYO;7896443131653;;;15,00;26,00;20,00;1,95;;;;;;;;;;;CAP., 15 TAZASDISPOSITIVO ANTI-GOTEODISEñO ELEGANTEPORTA FILTRO PERMANENTE;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTC19998.JPG;;;;;
;Cafetera Moulinex dolce gusto oblo negra 800ml pv110558;1;840000;;;;;;EDXCDGOBLON;;;MOULINEX;3016661143984;;;20,60;35,40;28,00;5,10;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDXCDGOBLON-N.jpg;;;;;
