ID;Nombre;ID regra de impuestos;Precio impuestos incluidos;En oferta;Valor del descuento;Porcentaje de descuento;Descuento desde fecha;Descuento hasta fecha;Referencia Nº;Referencia Nº Proveedor;Precio impuestos excluidos;Marca;EAN13;UPC;Ecotasa;Anchura;Altura;Profundidad;Peso;Plazo de entrega con stock;Plazo de entrega sin stock;Cantidad;Cantidad minima;Nivel de stock bajo;Enviame un correo cuando stock bajo;Visible;Costo adicional de envio;Unidad precio;Precio unitario;Resumen;Descripcion larga;Etiquetas;Meta-titulo;meta-keywords;meta-descripcion;url-reescrita;etiqueta con stock;etiqueta en espera;disponible pedidos;fecha disponible;fecha creacion;mostrar precio;URL's de las imágenes;Texto alternativo;Elimine las imagenes existentes;Caracteristicas;Solo disponible por internet;
;Bandeja honda 1/6 Tokyo industrial mod 16100;1;25000;;;;;;GB16100;;;TOKYO INDUSTRIAL;6932398806879;;;1,00;1,00;1,00;0,00;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GB16100-N.jpg;;;Marca:TOKYO INDUSTRIAL&Producto:ASADERAS / BANDEJAS GASTRONOMICAS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Bandeja perforada Tokyo industrial mod op1525 40x60x25 mm;1;107000;;;;;;GBTOP1525;;;TOKYO INDUSTRIAL;6932398814355;;;1,00;1,00;1,00;0,00;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBTOP1525-N.jpg;;;Marca:TOKYO INDUSTRIAL&Producto:ASADERAS / BANDEJAS GASTRONOMICAS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Barril para cerveza Memo de 10 litros inox mod 5310;1;2221000;;;;;;GBCM-5310;;;MEMO;7898923191546;;;38,00;87,00;27,00;22,32;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBCM-5310.jpg;;;Marca:MEMO&Producto:BARRILES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Batidora agitador tipo globo Vitamix mod mix n machine advance 3440rpm;1;8414000;;;;;;GBAVMNM-25021;;;VITAMIX;0703113250217;;;27,90;33,00;71,10;16,37;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBAVMNM-25021.jpeg;;;Marca:VITAMIX&Producto:BATIDORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Batidora Arno facilita-sx15 blanca 4lts 3vel 220v;1;258000;;;;;;EDABSX15;;;ARNO;7895500720199;;;22,50;23,00;30,00;3,88;;;3;;;;;;;;SOPORTE PARA GUARDAR LOS BATIDORES. * BOWL CON GRAN CAPACIDAD DE 4 LITROS * 2 EN 1, SE PUEDE UTILIZAR EN LA MANO O EN LA BASE. * 3 VELOCIDADES + FUNCIóN PULSAR. * EJECT PARA FACILITAR LA EXTRACCIóN DE LOS BATIDORES.;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDABSX15.jpg;;;Marca:ARNO&Producto:PEQUE�OS ELECTRODOMESTICOS&Segmento:PEQUEÑOS ELECTRODOMESTICOS&Vendedor:Sara Comercial;;
;Barril para cerveza Memo de 30 litros inox mod 4774;1;2491000;;;;;;GBCM-4774;;;MEMO;7898923191553;;;48,00;90,00;61,00;65,88;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBCM-4774.jpg;;;Marca:MEMO&Producto:BARRILES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Batidora Arno planetaria deluxe sx84 ac.inox 8v;1;979000;;;;;;EDABPDSX84;;;ARNO;7895500725040;;;36,50;31,50;24,50;7,04;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDABPDSX84.jpg;;;Marca:ARNO&Producto:PEQUE�OS ELECTRODOMESTICOS&Segmento:PEQUEÑOS ELECTRODOMESTICOS&Vendedor:Sara Comercial;;
;Batidora Arno planetaria deluxe 2 bolw sx31 negra;1;798000;;;;;;EDABPSX31;;;ARNO;7895500742948;;;24,20;34,30;37,20;350,00;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDABPSX31.jpg;;;Marca:ARNO&Producto:BATIDORAS&Segmento:PEQUEÑOS ELECTRODOMESTICOS&Vendedor:Sara Comercial;;
;Batidora Arno planetaria roja sx32 8 veloc 600w 2 bols;1;857000;;;;;;EDABPDSX32;;;ARNO;7895500742962;;;24,20;34,30;37,20;44,00;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDABPDSX32.jpg;;;Marca:ARNO&Producto:BATIDORAS&Segmento:PEQUEÑOS ELECTRODOMESTICOS&Vendedor:Sara Comercial;;
;Batidora Arno planetaria sx30 8vel 4lts 500w blanca dos bols;1;865000;;;;;;EDABPSX30;;;ARNO;7895500742924;;;37,20;24,20;32,20;35,00;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDABPSX30.jpg;;;Marca:ARNO&Producto:BATIDORAS&Segmento:PEQUEÑOS ELECTRODOMESTICOS&Vendedor:Sara Comercial;;
;Batidora Arno planetaria sx89 8vel 4lts 500w blanca dos bols;1;865000;;;;;;EDABPSX89;;;ARNO;7895500726290;;;37,20;24,20;32,20;35,00;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDABPSX89.jpg;;;Marca:ARNO&Producto:BATIDORAS&Segmento:PEQUEÑOS ELECTRODOMESTICOS&Vendedor:Sara Comercial;;
;Batidora Arno planetaria tiffany sx95 8 veloc 500w 2 bols;1;850000;;;;;;EDABSX95;;;ARNO;7895500726153;;;37,20;24,20;32,20;42,00;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDABSX95.jpg;;;Marca:ARNO&Producto:BATIDORAS&Segmento:PEQUEÑOS ELECTRODOMESTICOS&Vendedor:Sara Comercial;;
;Batidora comercial Kitchenaid 5ksm7990xeer empire red 6.9l;1;6940000;;;;;;GMK-5KSMERR;;;KITCHENAID;5413184160104;;;34,50;50,00;44,00;18,98;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GMK-5KSMERR.jpg;;;Marca:KITCHENAID&Producto:BATIDORAS&Segmento:PEQUEÑOS ELECTRODOMESTICOS&Vendedor:Sara Comercial;;
;Batidora facilita Arno sx16 3 veloc negro 220v;1;261000;;;;;;EDABSX16;;;ARNO;7895500721028;;;31,80;22,80;24,30;4,40;;;3;;;;;;;;SOPORTE PARA GUARDAR LOS BATIDORES. * BOWL CON GRAN CAPACIDAD DE 4 LITROS * 2 EN 1, SE PUEDE UTILIZAR EN LA MANO O EN LA BASE. * VERSIóN CON BOWL ADICIONAL, VIENE CON 2 BOWLS DE 4 LITROS.  * 3 VELOCIDADES + FUNCIóN PULSAR. * EJECT PARA FACILITAR LA EXTRACCIóN DE LOS BATIDORES.;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDABSX16.jpg;;;Marca:ARNO&Producto:PEQUE�OS ELECTRODOMESTICOS&Segmento:PEQUEÑOS ELECTRODOMESTICOS&Vendedor:Sara Comercial;;
;Batidora Kitchenaid artisan 5ksm150psbgp lila 4.8l;1;3312000;;;;;;GBK-150PSBGP;;;KITCHENAID;;;;28,00;41,00;40,00;11,48;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBK-150PSBGP-N.jpg;;;Marca:KITCHENAID&Producto:BATIDORAS&Segmento:PEQUEÑOS ELECTRODOMESTICOS&Vendedor:Sara Comercial;;
;Batidora Kitchenaid artisan 5ksm150psega verde manzana 4.8l;1;3238000;;;;;;GBK-150PSEGA;;;KITCHENAID;5413184104498;;;29,00;43,00;32,00;9,98;;;3;;;;;;;;VELOCIDAD, 58 A 220 RPMCAPACIDAD, 5QT. (4.8 LITROS)VELOCIDADES, 10CONSUMO, 325 WATTSDISEñO, CABEZAL REBATIBLEPESO, 12 KG.ACCESORIOS, BATIDOR ALAMBRE BATIDOR PLANO LIRAGANCHO AMASADORBOWL ACERO INOX CON MANGO ERGONóMICOPROTECTOR ANTI SALPICADURAS;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBK-150PSEGA-N.JPG;;;Marca:KITCHENAID&Producto:PEQUE�OS ELECTRODOMESTICOS&Segmento:PEQUEÑOS ELECTRODOMESTICOS&Vendedor:Sara Comercial;;
;Batidora Kitchenaid artisan 5ksm150pseri fucsia 4.8l;1;3312000;;;;;;GBK-5KSMRI;;;KITCHENAID;5413184104788;;;22,10;35,30;35,80;11,30;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBK-5KSMRI.jpg;;;Marca:KITCHENAID&Producto:PEQUE�OS ELECTRODOMESTICOS&Segmento:PEQUEÑOS ELECTRODOMESTICOS&Vendedor:Sara Comercial;;
;Batidora Kitchenaid bowl lift 5kpm5ewh blanco 4.8l;1;4096000;;;;;;GBK5KPM5WH;;;KITCHENAID;;;;26,44;41,17;33,85;12,70;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBK5KPM5WH.jpg;;;Marca:KITCHENAID&Producto:PEQUE�OS ELECTRODOMESTICOS&Segmento:PEQUEÑOS ELECTRODOMESTICOS&Vendedor:Sara Comercial;;
;Batidora Kitchenaid artisan ksm180rpemb 100 años bowl acero 4.8 lts;1;3454000;;;;;;GBKSM180RPEMB;;;KITCHENAID;883049483634;;;36,20;22,20;34,30;124,00;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBKSM180RPEMB-N.jpg;;;Marca:KITCHENAID&Producto:BATIDORAS&Segmento:PEQUEÑOS ELECTRODOMESTICOS&Vendedor:Sara Comercial;;
;Batidora Metvisa milk shake 220v 50hz nro 17/21;1;652000;;;;;;GBM-BMK;;;METVISA;7899511901066;;;18,50;51,00;22,00;5,19;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBM-BMK.jpg;;;Marca:METVISA&Producto:BATIDORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Batidora planetaria deluxe inox sx71 negra 4l;1;1041000;;;;;;EDABPDSX71;;;ARNO;7895500742986;;;24,20;34,30;37,20;35,00;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDABPDSX71.jpg;;;Marca:ARNO&Producto:BATIDORAS&Segmento:PEQUEÑOS ELECTRODOMESTICOS&Vendedor:Sara Comercial;;
;Batidora mecanica Metvisa bam-12 220v ñ hp inox;1;4670000;;;;;;GBM-BAM12;;;METVISA;7899511904005;;;48,00;66,00;71,00;56,23;;;3;;;;;;;;BATIDORA MECANICA METVISA MODELO, BAM12IDEAL PARA MEZCLAR ASAS DE CONFITERIA Y PANADERIA EN GRAL.ESTRUCTURA EN ACERO INOXELECTRICA , 220VSISTEMA DE SEGURIDADCAPACIDAD, 12 LTS;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBM-BAM12.jpg;;;Marca:METVISA&Producto:GASTRONOMIA&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Batidora planetaria Skymsen mod bps-06 6lts 500w 220v/50hz;1;4463000;;;;;;GBMVS-BPS06;;;SKYMSEN;7895707641778;;;44,00;29,00;47,00;17,00;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBMVS-BPS06.jpg;;;Marca:SKYMSEN&Producto:BATIDORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Batidora planetaria Skymsen roja mod bps-06 6lts 500w 220v/50hz;1;4554000;;;;;;GBMS-BPS06RED;;;SKYMSEN;7895707671973;;;44,00;29,00;47,00;14,99;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBMS-BPS06RED.jpg;;;Marca:SKYMSEN&Producto:BATIDORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Batidora planetaria Skymsen negra mod bps-06 6lts 500w 220v/50hz;1;4554000;;;;;;GBMS-BPS06BLK;;;SKYMSEN;;;;44,00;29,00;47,00;14,99;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBMS-BPS06BLK.jpg;;;Marca:SKYMSEN&Producto:BATIDORAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Baño maria modular a gas linea maxi c/base;1;935000;;;;;;GBMMMB;;;VENANCIO;;;;76,50;50,00;125,00;119,53;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBMMMB.jpg;;;Marca:VENANCIO&Producto:COCINAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Baño maria tokyo ind. 1/2 x 4 lr-bm-4b(ce) 220v/50hz;1;1795000;;;;;;GBTT-LR-BM-4B(CE);;;TOKYO INDUSTRIAL;6932398818322;;;35,00;34,00;118,50;35,25;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBTT-LR-BM-4B(CE).jpg;;;Marca:TOKYO INDUSTRIAL&Producto:BUFFETERAS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Bebedero Tokyo frio caliente tokbe801m blanco- de mesa 500w 220-240v/50hz;1;743000;;;;;;EDTBTOKBE801M;;;TOKYO;7841175004232;;;39,00;57,00;37,00;20,56;;;3;;;;;;;;BEBEDERO DE PIE  ;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTBTOKBE801M.JPG;;;Marca:TOKYO&Producto:BEBEDEROS PARA BIDON&Segmento:REFRIGERACION&Vendedor:Sara Comercial;;
;Batidora Tokyo batimax blanca 5 velocidades 1 bowl inox 3 lts 220v/50hz;1;200000;;;;;;EDTBMAX5;;;TOKYO;7841175012992;;;21,00;25,00;29,70;3,90;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTBMAX5-N.jpg;;;Marca:TOKYO&Producto:BATIDORAS&Segmento:PEQUEÑOS ELECTRODOMESTICOS&Vendedor:Sara Comercial;;
;Bebedero Tokyo de pie c/refrigerador agua fria/caliente tok208pr;1;1100000;;;;;;EDTBTOK208PR;;;TOKYO;7841175006205;;;37,00;96,50;37,50;33,47;;;3;;;;;;;;BEBEDERO DE PIE;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTBTOK208PR.JPG;;;Marca:TOKYO&Producto:BEBEDEROS PARA BIDON&Segmento:REFRIGERACION&Vendedor:Sara Comercial;;
;Bebedero Tokyo de pie agua fria/caliente tok1091p;1;788000;;;;;;EDTBTOK1091P;;;TOKYO;7841175006306;;;33,00;87,00;33,00;23,69;;;3;;;;;;;;BEBEDERO DE PIE ;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTBTOK1091P.jpg;;;Marca:TOKYO&Producto:BEBEDEROS PARA BIDON&Segmento:REFRIGERACION&Vendedor:Sara Comercial;;
;Bebedero Tokyo tokbe1634s c/deposito p/bidon frio caliente 520w 220v 50hz;1;1285000;;;;;;EDTMTOKBE1634S;;;TOKYO;7841175013302;;;38,60;116,50;35,80;40,25;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTMTOKBE1634S-N.jpg;;;Marca:TOKYO&Producto:BEBEDEROS PARA BIDON&Segmento:REFRIGERACION&Vendedor:Sara Comercial;;
;Bebedero Tokyo tokbe34s c/deposito p/bidon frio caliente 520w 220v 50hz;1;1285000;;;;;;EDTBTOKBE34S;;;TOKYO;7841175010301;;;35,80;38,60;116,50;40,25;;;3;;;;;;;;PARA USO CON BIDóN INVERTIDO, FRíO TROPICALIZADO, OPCIONES DE AGUA CALIENTE, TEMPLADA Y FRíA;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDTBTOKBE34S-N.jpg;;;Marca:TOKYO&Producto:BEBEDEROS PARA BIDON&Segmento:REFRIGERACION&Vendedor:Sara Comercial;;
;Bicicleta horizontal magnetica Sportop mdl rb300;1;3817000;;;;;;GIMSPTRB300;;;SPORTOP;0;;;32,00;74,00;132,00;78,14;;;3;;;;;;;;BICICLETA HORIZONTAL, USOCOMERCIAL, ASIENTO CONREGULACIóN DE LA DISTANCIAY ALTURA EN 9 POSICIONES, SEADECUA A CUALQUIER TAMAñO DEPERSONA.DISCO DE INERCIA 9 KGS.2 TONOS DE ILUMINACIóN.FUNCIóN DE AJUSTE AUTOMáTICO DE INTENSIDADPRODUCTO MONTADO 1260 X 710 X 1095 MM.PESO BRUTO 61.5 KGS.PESO MáXIMO DEL USUARIO 150 KGS.;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GIMSPTRB300-N.jpg;;;Marca:SPORTOP&Producto:BICICLETAS-FITNESS&Segmento:FITNESS&Vendedor:Sara Comercial;;
;Bicicleta estatica Evolution b802 120kg disco 4kg;1;1045000;;;;;;GIMEVB802;;;EVOLUTION;7841175013180;;;25,00;56,00;64,00;22,40;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GIMEVB802-N.jpg;;;Marca:EVOLUTION&Producto:BICICLETAS ESTATICAS&Segmento:FITNESS&Vendedor:Sara Comercial;;
;Bicicleta ergometrica magnetica Sportop mdl b870p plus;1;2159000;;;;;;GIMSPTB870P;;;SPORTOP;GIMSPTB870P-N;;;36,00;64,00;94,00;54,14;;;3;;;;;;;;16 NIVELES DE INTENSIDAD,PROGRAMA WATT CON 12 PERFILESDE USUARIOS, PROGRAMA HRC YRECOVERY, BOTóN PARA CAMBIORáPIDO DE VELOCIDADDISCO DE INERCIA 9 KGS.EL ASIENTO SE PUEDE AJUSTAR HACIA ADELANTE OHACIA ATRáS PARA MAYOR COMODIDAD.PRODUCTO MONTADO 1100 X 600 X 1300 MM.PESO BRUTO 35.5 KGS.PESO MáXIMO USUARIO 150 KGS;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GIMSPTB870P-N.jpg;;;Marca:SPORTOP&Producto:BICICLETAS-FITNESS&Segmento:FITNESS&Vendedor:Sara Comercial;;
;Bicicleta eliptica magnetica Sportop mdl e7000p plus;1;3065000;;;;;;GIMSPTE7000P;;;SPORTOP;;;;43,00;62,00;127,00;84,65;;;3;;;;;;;;ESTRUCTURA METáLICA DE ALTARESISTENCIA, ACERO INOXIDABLE,3 POSICIONES DE PEDAL Y 4POSICIONES DE BRAZOS QUEAUMENTA LA PERFORMANCE DELUSO.DISCO DE INERCIA 10 KGS.PRODUCTO MONTADO 1150 X 515 X 1560 MM.PESO BRUTO 75.8 KGS.PESO MáXIMO DEL USUARIO 150 KGS.;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GIMSPTE7000P-N.jpg;;;Marca:SPORTOP&Producto:BICICLETAS-FITNESS&Segmento:FITNESS&Vendedor:Sara Comercial;;
;Bomba de calor p/ piscina Rheem m3356 3.4kw 220v/50hz;1;25229000;;;;;;EDRHBM3356;;;RHEEM;;;;85,00;89,00;84,00;158,87;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDRHBM3356.jpg;;;Marca:RHEEM&Producto:CALEFONES&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Boombox portatil Tokyo mod bb89az azul am/fm c/usb port mp3;1;636000;;;;;;ELTBB89UAZ;;;TOKYO;7841175006700;;;55,00;27,90;30,00;11,51;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/ELTBB89UAZ.jpg;;;Marca:TOKYO&Producto:RADIO&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial;;
;Boombox portatil Tokyo mod bb89una naranja am/fm c/usb port mp3;1;636000;;;;;;ELTBB89UNA;;;TOKYO;7841175006694;;;55,00;27,90;30,00;11,51;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/ELTBB89UNA.jpg;;;Marca:TOKYO&Producto:RADIO&Segmento:TV/AUDIO/VIDEO&Vendedor:Sara Comercial;;
;Bordeadora Trapp master 1000 plus 1000w s/ ruedas;1;295000;;;;;;EDPBM1000P;;;TRAPP;7896260221612;;;24,00;12,00;122,00;8,78;;;3;;;;;;;;IDEAL PARA JARDINES RESIDENCIALES, 1000W 25CM DE CORTE, ACABADOS EN JARDINES EN AREAS HASTA 50M2;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDPBM1000P.jpg;;;Marca:TRAPP&Producto:JARDIN&Segmento:JARDIN&Vendedor:Sara Comercial;;
;Bordeadora Trapp turbo master 1500w c/ ruedas;1;379000;;;;;;EDPBTM1500;;;TRAPP;7899812205146;;;22,00;35,00;131,00;25,22;;;3;;;;;;;;BORDEADORA TRAPP TURBO MASTER 1500W, 29CM DE CORTE, IDEAL PARA AREAS DE HASTA 100M2, ;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDPBTM1500.jpg;;;Marca:TRAPP&Producto:BORDEADORAS&Segmento:JARDIN&Vendedor:Sara Comercial;;
;Bordeadora Trapp turbo master 1800w c/ ruedas;1;388000;;;;;;EDPBTM1800;;;TRAPP;7899812222693;;;22,50;13,15;36,00;43,00;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDPBTM1800.jpg;;;Marca:TRAPP&Producto:BORDEADORAS&Segmento:JARDIN&Vendedor:Sara Comercial;;
;Bordeadora Trapp master at-1500 1500w s/ ruedas;1;323000;;;;;;EDPBMAT1500;;;TRAPP;7899812222686;;;26,00;12,45;13,50;326,00;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDPBMAT1500.jpeg;;;Marca:TRAPP&Producto:BORDEADORAS&Segmento:JARDIN&Vendedor:Sara Comercial;;
;Bordeadora Trapp master 800 plus 800w s/ ruedas;1;259000;;;;;;EDPBM800P;;;TRAPP;7896260221629;;;24,00;12,00;122,00;8,78;;;3;;;;;;;;IDEAL PARA JARDINES RESIDENCIALES, 800W 25CM DE CORTE, ACABADOS EN JARDINES EN AREAS HASTA 50M2;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDPBM800P.jpg;;;Marca:TRAPP&Producto:JARDIN&Segmento:JARDIN&Vendedor:Sara Comercial;;
;Buffet termico p/salsas Venancio eachc-3 bachas term/10 bachas refrig;1;3646000;;;;;;GBV-EACHC;;;VENANCIO;0789395601763;;;77,00;47,00;137,00;123,95;;;3;;;;;;;;BUFFET AUTOSERVICIO COMBINADO. 10 CUBAS PEQUEñAS PARA SALSAS REFRIGERADAS CON HIELO X. 2 BANDEJA GN 1/2 DE 4.5 LTS.CON BANDEJAS Y TAPAS EN ACERO INOXIDABLE. TERMOSTATO REGULABLE DE 10 A 80ºC. ILUMINACIóN POR FOCO.;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBV-EACHC.jpg;;;Marca:VENANCIO&Producto:BUFFETERAS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Buffet termico Venancio mod ea6m 220v 50hz;1;3581000;;;;;;GBTVEA6M;;;VENANCIO;7893956012769;;;75,00;52,00;115,00;112,13;;;3;;;;;;;;BUFFET TERMICO. UTILIZACIòN, EXHIBICIòN DE PASTAS Y COMIDAS EN GENERAL. ESTRUCTURA TUBULAR CROMADA. 6 BANDEJAS 1/2 DE 6,5 LITROS. SISTEMA DE POSAPLATOS, TAMBIEN UTILIZABLE COMO TAPA PARA BANDEJAS. COBERTURA EN VIDRIO DE 5MM QUE AUMENTA LA VISIBILIDAD Y LA HIGIENE. CUERPO Y BAñO MARIA EN ACERO INOX. TERMOSTATO;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBTVEA6M.jpg;;;Marca:VENANCIO&Producto:BUFFETERAS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Buffet termico Venancio mod ea4tc cromado 4bandejas 220v 50hz;1;2761000;;;;;;GBVEA4TC-NV;;;VENANCIO;7893956011847;;;38,50;76,00;135,00;98,75;;;3;;;;;;;;BUFFET TERMICO LINEA TERMOS.CAPACIDAD,4 BANDEJAS 1/2 DE 6,5 LITROS.ESTRUCTURA CROMADA.ILUMINACIÒN FLUORESCENTE CON TUBO DE 40W.TERMOSTATO.LLAVE LIGA/DESLIGA;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBVEA4TC-NV.jpg;;;Marca:VENANCIO&Producto:BUFFETERAS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Buffet termico Venancio mod ea8p 8bandejas 1/1;1;6778000;;;;;;GBT-EA8P;;;VENANCIO;7893956013018;;;92,00;88,00;242,00;489,81;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBT-EA8P.jpg;;;Marca:VENANCIO&Producto:BUFFETERAS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Cafetera dolce gusto Moulinex-drop silver-pv350b58 + adaptador;1;1246000;;;;;;EDXCDGDS;;;MOULINEX;3016661145865;;;27,50;38,00;31,00;8,10;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDXCDGDS.jpg;;;Marca:MOULINEX&Producto:CAFETERAS&Segmento:PEQUEÑOS ELECTRODOMESTICOS&Vendedor:Sara Comercial;;
;Cafetera Arno subito 2/ 20 a 35 tazas 900w cfs2;1;253000;;;;;;EDACFS2;;;ARNO;3045386376810;;;25,60;34,50;22,20;4,90;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDACFS2-N.jpg;;;Marca:ARNO&Producto:CAFETERAS&Segmento:PEQUEÑOS ELECTRODOMESTICOS&Vendedor:Sara Comercial;;
;Buffet termico Venancio mod ea8tc cromado 8bandejas 220v 50hz;1;3788000;;;;;;GBVEA8TC-NV;;;VENANCIO;7893956012189;;;77,50;48,00;150,00;139,50;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GBVEA8TC-NV.jpg;;;Marca:VENANCIO&Producto:BUFFETERAS&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Cabo prolongador Trapppara linea roja-fj 1009;1;12000;;;;;;EDPFJ1009;;;TRAPP;7896260201294;;;3,00;3,00;74,00;0,17;;;3;;;;;;;;EXTIENDA EL CABLE DE LAS HERRAMIENTAS.;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDPFJ1009.jpg;;;Marca:TRAPP&Producto:JARDIN&Segmento:JARDIN&Vendedor:Sara Comercial;;
